opspal-hubspot	hubspot-data-operations-manager	True	True	- mcp__hubspot-enhanced-v3__hubspot_search - mcp__hubspot-enhanced-v3__hubspot_batch_upsert - mcp__hubspot-enhanced-v3__hubspot_export - mcp__hubspot-enhanced-v3__hubspot_import - mcp__hubspot-enhance
opspal-hubspot	hubspot-data	True	False	- mcp__hubspot-enhanced-v3__hubspot_search - mcp__hubspot-enhanced-v3__hubspot_update - Read - Write - Grep
opspal-hubspot	hubspot-email-campaign-manager	True	True	[mcp__hubspot-enhanced-v3__hubspot_search, mcp__hubspot-enhanced-v3__hubspot_create, mcp__hubspot-enhanced-v3__hubspot_update, mcp__hubspot-enhanced-v3__hubspot_batch_upsert, mcp__context7__*, Read, W
opspal-hubspot	hubspot-goals-manager	True	True	- mcp__hubspot-enhanced-v3__hubspot_search - mcp__hubspot-enhanced-v3__hubspot_get - Read - Write - TodoWrite - Grep - Task - Bash
opspal-hubspot	hubspot-governance-enforcer	True	True	- mcp__hubspot-enhanced-v3__hubspot_check_policy - mcp__hubspot-enhanced-v3__hubspot_set_policy - mcp__hubspot-enhanced-v3__hubspot_validate_schema - mcp__hubspot-enhanced-v3__hubspot_health_check - m
opspal-hubspot	hubspot-integration-specialist	True	True	[mcp__hubspot-v4__webhook_process, mcp__hubspot-v4__webhook_status, mcp__hubspot-v4__validate_scopes, mcp__hubspot-enhanced-v3__hubspot_associate, mcp__context7__*, Read, Write, TodoWrite, Grep, Bash,
opspal-hubspot	hubspot-lead-scoring-specialist	True	True	[mcp__hubspot-enhanced-v3__hubspot_search, mcp__hubspot-enhanced-v3__hubspot_update, mcp__hubspot-enhanced-v3__hubspot_batch_upsert, mcp__hubspot-v4__workflow_enumerate, mcp__hubspot-v4__workflow_hydr
opspal-hubspot	hubspot-marketing-automation	True	True	- mcp__hubspot-v4__workflow_enumerate - mcp__hubspot-v4__workflow_hydrate - mcp__hubspot-v4__workflow_get_all - mcp__hubspot-enhanced-v3__hubspot_search - mcp__hubspot-enhanced-v3__hubspot_create - mc
opspal-hubspot	hubspot-orchestrator	True	True	- Task - mcp_hubspot_accounts_get - Read - Write - TodoWrite - ExitPlanMode - Bash - Grep - mcp__playwright__browser_navigate - mcp__playwright__browser_snapshot - mcp__playwright__browser_click - mcp
opspal-hubspot	hubspot-pipeline-manager	True	True	[mcp__hubspot-enhanced-v3__hubspot_search, mcp__hubspot-enhanced-v3__hubspot_get, mcp__hubspot-enhanced-v3__hubspot_create, mcp__hubspot-enhanced-v3__hubspot_update, mcp__hubspot-v4__search_with_total
opspal-hubspot	hubspot-plg-foundation	True	True	- mcp__hubspot-enhanced-v3__hubspot_search - mcp__hubspot-enhanced-v3__hubspot_update - mcp__hubspot-v4__workflow_enumerate - mcp__hubspot-v4__workflow_hydrate - Read - Write - TodoWrite - Grep - Task
opspal-hubspot	hubspot-property-manager	True	True	- mcp__hubspot-enhanced-v3__hubspot_get_schema - mcp__hubspot-enhanced-v3__hubspot_validate_schema - mcp__hubspot-enhanced-v3__hubspot_create - mcp__hubspot-enhanced-v3__hubspot_update - mcp__hubspot-
opspal-hubspot	hubspot-renewals-specialist	True	True	- mcp__hubspot-v4__search_with_total - mcp__hubspot-enhanced-v3__hubspot_search - mcp__hubspot-enhanced-v3__hubspot_update - mcp__hubspot-enhanced-v3__hubspot_create - Read - Write - TodoWrite - Grep 
opspal-hubspot	hubspot-reporting-builder	True	True	- mcp__hubspot-v4__search_with_total - mcp__hubspot-v4__workflow_performance - mcp__hubspot-enhanced-v3__hubspot_export - mcp__hubspot-enhanced-v3__hubspot_search - Read - Write - TodoWrite - Grep - T
opspal-hubspot	hubspot-revenue-intelligence	True	True	- mcp__hubspot-v4__search_with_total - mcp__hubspot-enhanced-v3__hubspot_search - mcp__hubspot-enhanced-v3__hubspot_get - mcp__hubspot-enhanced-v3__hubspot_export - Read - Write - TodoWrite - Grep - T
opspal-hubspot	hubspot-schema-automation-agent	True	True	- Bash - Read - Write - Grep
opspal-hubspot	hubspot-sdr-operations	True	True	- mcp__hubspot-v4__sequence_list - mcp__hubspot-v4__sequence_get - mcp__hubspot-v4__sequence_enroll - mcp__hubspot-enhanced-v3__hubspot_search - mcp__hubspot-enhanced-v3__hubspot_update - Read - Write
opspal-hubspot	hubspot-seo-competitor-analyzer	True	True	- Task - Read - Write - Bash - Grep - WebSearch - WebFetch
opspal-hubspot	hubspot-seo-content-optimizer	True	True	- Task - Bash - Read - Write - Grep - TodoWrite
opspal-hubspot	hubspot-seo-deployment-agent	True	True	- Bash - Read - Write - Grep
opspal-hubspot	hubspot-seo-optimizer	True	True	- WebSearch - WebFetch - Read - Write - Bash - Task - mcp_hubspot_accounts_get - mcp_hubspot_enhanced_v3_blogs_list_posts - mcp_hubspot_enhanced_v3_blogs_get_post - mcp_hubspot_enhanced_v3_blogs_updat
opspal-hubspot	hubspot-seo-site-crawler	True	True	- WebFetch - WebSearch - Bash - Read - Write - Grep - Glob - TodoWrite
opspal-hubspot	hubspot-service-hub-manager	True	True	- mcp__hubspot-enhanced-v3__hubspot_search - mcp__hubspot-enhanced-v3__hubspot_create - mcp__hubspot-enhanced-v3__hubspot_update - mcp__hubspot-enhanced-v3__hubspot_get - Read - Write - TodoWrite - Gr
opspal-hubspot	hubspot-settings-builder	True	True	- mcp__context7__* - Read - Write - Edit - TodoWrite - Grep - Glob - Bash
opspal-hubspot	hubspot-sfdc-sync-scraper	True	True	- Bash - Grep - Read - Write - Task - mcp__playwright__browser_navigate - mcp__playwright__browser_snapshot - mcp__playwright__browser_click - mcp__playwright__browser_fill - mcp__playwright__browser_
opspal-hubspot	hubspot-stripe-connector	True	True	- mcp__hubspot-enhanced-v3__hubspot_search - mcp__hubspot-enhanced-v3__hubspot_sync - mcp__hubspot-enhanced-v3__hubspot_associate - Read - Write - TodoWrite - Bash - Grep - WebFetch - Task
opspal-hubspot	hubspot-territory-manager	True	True	[mcp__hubspot-enhanced-v3__hubspot_search, mcp__hubspot-enhanced-v3__hubspot_update, mcp__hubspot-enhanced-v3__hubspot_batch_upsert, mcp__hubspot-enhanced-v3__hubspot_associate, Read, Write, TodoWrite
opspal-hubspot	hubspot-web-enricher	True	True	- WebFetch - WebSearch - mcp__playwright__* - mcp__hubspot-enhanced-v3__hubspot_search - mcp__hubspot-enhanced-v3__hubspot_update - Read - Write - TodoWrite - Bash - Grep
opspal-hubspot	hubspot-workflow-auditor	True	True	- mcp__hubspot-v4__workflow_get_all - mcp__hubspot-v4__workflow_hydrate - Read - Write - Bash - Grep - mcp__playwright__browser_navigate - mcp__playwright__browser_snapshot - mcp__playwright__browser_
opspal-hubspot	hubspot-workflow-builder	True	True	[mcp__hubspot-v4__workflow_enumerate, mcp__hubspot-v4__workflow_hydrate, mcp__hubspot-v4__workflow_get_all, mcp__hubspot-v4__callback_complete, mcp__hubspot-v4__callback_auto_complete, mcp__hubspot-en
opspal-hubspot	hubspot-workflow	True	True	- mcp__hubspot-v4__workflow_enumerate - mcp__hubspot-v4__workflow_hydrate - mcp__hubspot-v4__workflow_get_all - Read - Write - Bash - Grep
