"sf__Id","sf__Created",Id,Clean_Status__c,Delete_Reason__c,In_HubSpot_Not_Inclusion_List__c,Sync_Status__c
"0032A00002az2GCQAY","false","0032A00002az2GCQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2GiQAI","false","0032A00002az2GiQAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2GwQAI","false","0032A00002az2GwQAI","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2HDQAY","false","0032A00002az2HDQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2HOQAY","false","0032A00002az2HOQAY","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2HPQAY","false","0032A00002az2HPQAY","Delete","Inactive 3+ Years","false","Not Synced"
"0032A00002az2HdQAI","false","0032A00002az2HdQAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2I9QAI","false","0032A00002az2I9QAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2INQAY","false","0032A00002az2INQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2IOQAY","false","0032A00002az2IOQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2IWQAY","false","0032A00002az2IWQAY","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2J0QAI","false","0032A00002az2J0QAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2J8QAI","false","0032A00002az2J8QAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2JGQAY","false","0032A00002az2JGQAY","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2JKQAY","false","0032A00002az2JKQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2JOQAY","false","0032A00002az2JOQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2JQQAY","false","0032A00002az2JQQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2JoQAI","false","0032A00002az2JoQAI","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2JpQAI","false","0032A00002az2JpQAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2KGQAY","false","0032A00002az2KGQAY","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2LZQAY","false","0032A00002az2LZQAY","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2LzQAI","false","0032A00002az2LzQAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2M3QAI","false","0032A00002az2M3QAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2M7QAI","false","0032A00002az2M7QAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2MPQAY","false","0032A00002az2MPQAY","Archive","Old Inactive Contact","false","Not Synced"
"0032A00002az2MSQAY","false","0032A00002az2MSQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2MWQAY","false","0032A00002az2MWQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2MsQAI","false","0032A00002az2MsQAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2MzQAI","false","0032A00002az2MzQAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2NHQAY","false","0032A00002az2NHQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2NNQAY","false","0032A00002az2NNQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2NPQAY","false","0032A00002az2NPQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2NXQAY","false","0032A00002az2NXQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2O4QAI","false","0032A00002az2O4QAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2O7QAI","false","0032A00002az2O7QAI","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2OvQAI","false","0032A00002az2OvQAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2P5QAI","false","0032A00002az2P5QAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2P6QAI","false","0032A00002az2P6QAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2PAQAY","false","0032A00002az2PAQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2PFQAY","false","0032A00002az2PFQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2PGQAY","false","0032A00002az2PGQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2PHQAY","false","0032A00002az2PHQAY","Archive","Old Inactive Contact","false","Not Synced"
"0032A00002az2PWQAY","false","0032A00002az2PWQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2PlQAI","false","0032A00002az2PlQAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2PzQAI","false","0032A00002az2PzQAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2Q0QAI","false","0032A00002az2Q0QAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2QEQAY","false","0032A00002az2QEQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2QrQAI","false","0032A00002az2QrQAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2RAQAY","false","0032A00002az2RAQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2RCQAY","false","0032A00002az2RCQAY","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2RJQAY","false","0032A00002az2RJQAY","Duplicate","Master: 0033j00003wOYl6AAG","false","Not Synced"
"0032A00002az2ReQAI","false","0032A00002az2ReQAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2RnQAI","false","0032A00002az2RnQAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2RvQAI","false","0032A00002az2RvQAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2RzQAI","false","0032A00002az2RzQAI","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2SSQAY","false","0032A00002az2SSQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2SaQAI","false","0032A00002az2SaQAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2SbQAI","false","0032A00002az2SbQAI","OK","","false","Not Synced"
"0032A00002az2SfQAI","false","0032A00002az2SfQAI","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2SkQAI","false","0032A00002az2SkQAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2T4QAI","false","0032A00002az2T4QAI","Delete","Inactive 3+ Years","false","Not Synced"
"0032A00002az2T5QAI","false","0032A00002az2T5QAI","Delete","Inactive 3+ Years","false","Not Synced"
"0032A00002az2TCQAY","false","0032A00002az2TCQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2TGQAY","false","0032A00002az2TGQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2TRQAY","false","0032A00002az2TRQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2TVQAY","false","0032A00002az2TVQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2TWQAY","false","0032A00002az2TWQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2TZQAY","false","0032A00002az2TZQAY","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2TrQAI","false","0032A00002az2TrQAI","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2TsQAI","false","0032A00002az2TsQAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2UBQAY","false","0032A00002az2UBQAY","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2UNQAY","false","0032A00002az2UNQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2UcQAI","false","0032A00002az2UcQAI","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2UmQAI","false","0032A00002az2UmQAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2VOQAY","false","0032A00002az2VOQAY","Delete","Inactive 3+ Years","false","Not Synced"
"0032A00002az2VgQAI","false","0032A00002az2VgQAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2VkQAI","false","0032A00002az2VkQAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2VyQAI","false","0032A00002az2VyQAI","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2W6QAI","false","0032A00002az2W6QAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2WSQAY","false","0032A00002az2WSQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2WTQAY","false","0032A00002az2WTQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2WXQAY","false","0032A00002az2WXQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2WZQAY","false","0032A00002az2WZQAY","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2X7QAI","false","0032A00002az2X7QAI","Delete","Inactive 3+ Years","false","Not Synced"
"0032A00002az2XFQAY","false","0032A00002az2XFQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2XPQAY","false","0032A00002az2XPQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2XrQAI","false","0032A00002az2XrQAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2Y9QAI","false","0032A00002az2Y9QAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2YcQAI","false","0032A00002az2YcQAI","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2YfQAI","false","0032A00002az2YfQAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2ZNQAY","false","0032A00002az2ZNQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2ZOQAY","false","0032A00002az2ZOQAY","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2ZiQAI","false","0032A00002az2ZiQAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2ZzQAI","false","0032A00002az2ZzQAI","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2aAQAQ","false","0032A00002az2aAQAQ","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2ajQAA","false","0032A00002az2ajQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2amQAA","false","0032A00002az2amQAA","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2bIQAQ","false","0032A00002az2bIQAQ","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2bhQAA","false","0032A00002az2bhQAA","Duplicate","Master: 0033j00003wOZ7vAAG","false","Not Synced"
"0032A00002az2boQAA","false","0032A00002az2boQAA","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2bzQAA","false","0032A00002az2bzQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2c8QAA","false","0032A00002az2c8QAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2caQAA","false","0032A00002az2caQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2cfQAA","false","0032A00002az2cfQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2d0QAA","false","0032A00002az2d0QAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2d5QAA","false","0032A00002az2d5QAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2dPQAQ","false","0032A00002az2dPQAQ","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2dRQAQ","false","0032A00002az2dRQAQ","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2dbQAA","false","0032A00002az2dbQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2dlQAA","false","0032A00002az2dlQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2e7QAA","false","0032A00002az2e7QAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2e8QAA","false","0032A00002az2e8QAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2eMQAQ","false","0032A00002az2eMQAQ","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2eNQAQ","false","0032A00002az2eNQAQ","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2eqQAA","false","0032A00002az2eqQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2fKQAQ","false","0032A00002az2fKQAQ","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2fNQAQ","false","0032A00002az2fNQAQ","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2ftQAA","false","0032A00002az2ftQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2fuQAA","false","0032A00002az2fuQAA","Archive","Old Inactive Contact","false","Not Synced"
"0032A00002az2gBQAQ","false","0032A00002az2gBQAQ","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2gfQAA","false","0032A00002az2gfQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2giQAA","false","0032A00002az2giQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2gjQAA","false","0032A00002az2gjQAA","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2gmQAA","false","0032A00002az2gmQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2gtQAA","false","0032A00002az2gtQAA","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2hFQAQ","false","0032A00002az2hFQAQ","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2hNQAQ","false","0032A00002az2hNQAQ","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2iIQAQ","false","0032A00002az2iIQAQ","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2iVQAQ","false","0032A00002az2iVQAQ","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2igQAA","false","0032A00002az2igQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2jJQAQ","false","0032A00002az2jJQAQ","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2jaQAA","false","0032A00002az2jaQAA","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2jfQAA","false","0032A00002az2jfQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2kEQAQ","false","0032A00002az2kEQAQ","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2kpQAA","false","0032A00002az2kpQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2kwQAA","false","0032A00002az2kwQAA","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2kxQAA","false","0032A00002az2kxQAA","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2kzQAA","false","0032A00002az2kzQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2l0QAA","false","0032A00002az2l0QAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2l1QAA","false","0032A00002az2l1QAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2l3QAA","false","0032A00002az2l3QAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2l8QAA","false","0032A00002az2l8QAA","Archive","Old Inactive Contact","false","Not Synced"
"0032A00002az2lFQAQ","false","0032A00002az2lFQAQ","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2m1QAA","false","0032A00002az2m1QAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2m7QAA","false","0032A00002az2m7QAA","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2n3QAA","false","0032A00002az2n3QAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2nAQAQ","false","0032A00002az2nAQAQ","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2nIQAQ","false","0032A00002az2nIQAQ","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2nfQAA","false","0032A00002az2nfQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2o2QAA","false","0032A00002az2o2QAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2o5QAA","false","0032A00002az2o5QAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2ocQAA","false","0032A00002az2ocQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2ogQAA","false","0032A00002az2ogQAA","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2owQAA","false","0032A00002az2owQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2pgQAA","false","0032A00002az2pgQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2q5QAA","false","0032A00002az2q5QAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2q6QAA","false","0032A00002az2q6QAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2qIQAQ","false","0032A00002az2qIQAQ","Archive","Old Inactive Contact","false","Not Synced"
"0032A00002az2qLQAQ","false","0032A00002az2qLQAQ","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2qQQAQ","false","0032A00002az2qQQAQ","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2qhQAA","false","0032A00002az2qhQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2rMQAQ","false","0032A00002az2rMQAQ","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2rkQAA","false","0032A00002az2rkQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2rrQAA","false","0032A00002az2rrQAA","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2rvQAA","false","0032A00002az2rvQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2rzQAA","false","0032A00002az2rzQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2sJQAQ","false","0032A00002az2sJQAQ","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2sLQAQ","false","0032A00002az2sLQAQ","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2saQAA","false","0032A00002az2saQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2seQAA","false","0032A00002az2seQAA","Archive","Old Inactive Contact","false","Not Synced"
"0032A00002az2sgQAA","false","0032A00002az2sgQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2ssQAA","false","0032A00002az2ssQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2szQAA","false","0032A00002az2szQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2tpQAA","false","0032A00002az2tpQAA","Archive","Old Inactive Contact","false","Not Synced"
"0032A00002az2tsQAA","false","0032A00002az2tsQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2tyQAA","false","0032A00002az2tyQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2u2QAA","false","0032A00002az2u2QAA","Delete","No Email or Phone","false","Not Synced"
"0032A00002az2uIQAQ","false","0032A00002az2uIQAQ","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2uQQAQ","false","0032A00002az2uQQAQ","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2uRQAQ","false","0032A00002az2uRQAQ","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2ugQAA","false","0032A00002az2ugQAA","Delete","No Activity 3+ Years","false","Not Synced"
"0032A00002az2vDQAQ","false","0032A00002az2vDQAQ","Delete","No Activity 3+ Years","false","Not Synced"
