"sf__Id","sf__Error",Id,In_HubSpot_Not_Inclusion_List__c,Sync_Status__c
"003Rh00000EqDLwIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDLwIAN","true","In HubSpot - Not Synced"
"003Rh00000EqDX0IAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDX0IAN","true","In HubSpot - Not Synced"
"003Rh00000EqDX3IAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDX3IAN","true","In HubSpot - Not Synced"
"003Rh00000FrpF4IAJ","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000FrpF4IAJ","true","In HubSpot - Not Synced"
"003Rh00000QrKUgIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000QrKUgIAN","true","In HubSpot - Not Synced"
"003Rh00000XP06cIAD","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000XP06cIAD","true","In HubSpot - Not Synced"
"003Rh00000XP0j0IAD","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000XP0j0IAD","true","In HubSpot - Not Synced"
"0032A00002ayzHGQAY","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002ayzHGQAY","true","In HubSpot - Not Synced"
"0032A00002az0ZwQAI","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002az0ZwQAI","true","In HubSpot - Not Synced"
"0032A00002az22tQAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002az22tQAA","true","In HubSpot - Not Synced"
"0032A00002qOQpWQAW","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002qOQpWQAW","true","In HubSpot - Not Synced"
"0032A000030idLrQAI","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A000030idLrQAI","true","In HubSpot - Not Synced"
"0033j00003XDfcdAAD","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003XDfcdAAD","true","In HubSpot - Not Synced"
"0033j00003fBTNdAAO","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003fBTNdAAO","true","In HubSpot - Not Synced"
"0033j00003gTt1PAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003gTt1PAAS","true","In HubSpot - Not Synced"
"0033j00003wOhYAAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOhYAAA0","true","In HubSpot - Not Synced"
"0033j00003wOwp3AAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOwp3AAC","true","In HubSpot - Not Synced"
"0033j00003wOxrkAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOxrkAAC","true","In HubSpot - Not Synced"
"0033j000042x2VIAAY","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000042x2VIAAY","true","In HubSpot - Not Synced"
"0033j000044LEbAAAW","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000044LEbAAAW","true","In HubSpot - Not Synced"
"0033j000045oiiUAAQ","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000045oiiUAAQ","true","In HubSpot - Not Synced"
"0033j000049DoQPAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000049DoQPAA0","true","In HubSpot - Not Synced"
"0033j000049GTzDAAW","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000049GTzDAAW","true","In HubSpot - Not Synced"
"0033j00004B1tNsAAJ","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00004B1tNsAAJ","true","In HubSpot - Not Synced"
"003Rh000007Uus2IAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000007Uus2IAC","true","In HubSpot - Not Synced"
"003Rh000007VF5DIAW","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000007VF5DIAW","true","In HubSpot - Not Synced"
"003Rh000009rWemIAE","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000009rWemIAE","true","In HubSpot - Not Synced"
"003Rh00000ARRPKIA5","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000ARRPKIA5","true","In HubSpot - Not Synced"
"003Rh00000AhfbdIAB","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000AhfbdIAB","true","In HubSpot - Not Synced"
"003Rh00000B0aelIAB","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000B0aelIAB","true","In HubSpot - Not Synced"
"003Rh00000B0fL3IAJ","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000B0fL3IAJ","true","In HubSpot - Not Synced"
"003Rh00000BRABRIA5","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000BRABRIA5","true","In HubSpot - Not Synced"
"003Rh00000C55eYIAR","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000C55eYIAR","true","In HubSpot - Not Synced"
"003Rh00000CVrVlIAL","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000CVrVlIAL","true","In HubSpot - Not Synced"
"003Rh00000D0Z1VIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000D0Z1VIAV","true","In HubSpot - Not Synced"
"003Rh00000DcMMbIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000DcMMbIAN","true","In HubSpot - Not Synced"
"003Rh00000EqCe8IAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqCe8IAF","true","In HubSpot - Not Synced"
"003Rh00000EqCeFIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqCeFIAV","true","In HubSpot - Not Synced"
"003Rh00000EqCekIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqCekIAF","true","In HubSpot - Not Synced"
"003Rh00000EqCfKIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqCfKIAV","true","In HubSpot - Not Synced"
"003Rh00000EqCfTIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqCfTIAV","true","In HubSpot - Not Synced"
"003Rh00000EqCfhIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqCfhIAF","true","In HubSpot - Not Synced"
"003Rh00000EqCg0IAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqCg0IAF","true","In HubSpot - Not Synced"
"003Rh00000EqCgCIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqCgCIAV","true","In HubSpot - Not Synced"
"003Rh00000EqCgEIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqCgEIAV","true","In HubSpot - Not Synced"
"003Rh00000EqCgQIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqCgQIAV","true","In HubSpot - Not Synced"
"003Rh00000EqCgXIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqCgXIAV","true","In HubSpot - Not Synced"
"003Rh00000EqCkVIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqCkVIAV","true","In HubSpot - Not Synced"
"003Rh00000EqCkdIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqCkdIAF","true","In HubSpot - Not Synced"
"003Rh00000EqCnUIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqCnUIAV","true","In HubSpot - Not Synced"
"003Rh00000EqCnVIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqCnVIAV","true","In HubSpot - Not Synced"
"003Rh00000EqCoLIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqCoLIAV","true","In HubSpot - Not Synced"
"003Rh00000EqCoOIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqCoOIAV","true","In HubSpot - Not Synced"
"003Rh00000EqCrPIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqCrPIAV","true","In HubSpot - Not Synced"
"003Rh00000EqCrSIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqCrSIAV","true","In HubSpot - Not Synced"
"003Rh00000EqCrvIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqCrvIAF","true","In HubSpot - Not Synced"
"003Rh00000EqCs4IAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqCs4IAF","true","In HubSpot - Not Synced"
"003Rh00000EqCsCIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqCsCIAV","true","In HubSpot - Not Synced"
"003Rh00000EqCsUIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqCsUIAV","true","In HubSpot - Not Synced"
"003Rh00000EqCsbIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqCsbIAF","true","In HubSpot - Not Synced"
"003Rh00000EqCt5IAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqCt5IAF","true","In HubSpot - Not Synced"
"003Rh00000EqCt6IAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqCt6IAF","true","In HubSpot - Not Synced"
"003Rh00000EqCzQIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqCzQIAV","true","In HubSpot - Not Synced"
"003Rh00000EqD0HIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqD0HIAV","true","In HubSpot - Not Synced"
"003Rh00000EqD0KIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqD0KIAV","true","In HubSpot - Not Synced"
"003Rh00000EqD0OIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqD0OIAV","true","In HubSpot - Not Synced"
"003Rh00000EqD0kIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqD0kIAF","true","In HubSpot - Not Synced"
"003Rh00000EqD1lIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqD1lIAF","true","In HubSpot - Not Synced"
"003Rh00000EqD1qIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqD1qIAF","true","In HubSpot - Not Synced"
"003Rh00000EqD5mIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqD5mIAF","true","In HubSpot - Not Synced"
"003Rh00000EqD8PIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqD8PIAV","true","In HubSpot - Not Synced"
"003Rh00000EqD98IAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqD98IAF","true","In HubSpot - Not Synced"
"003Rh00000EqDDbIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDDbIAN","true","In HubSpot - Not Synced"
"003Rh00000EqDE9IAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDE9IAN","true","In HubSpot - Not Synced"
"003Rh00000EqDERIA3","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDERIA3","true","In HubSpot - Not Synced"
"003Rh00000EqDEhIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDEhIAN","true","In HubSpot - Not Synced"
"003Rh00000EqDFQIA3","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDFQIA3","true","In HubSpot - Not Synced"
"003Rh00000EqDFfIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDFfIAN","true","In HubSpot - Not Synced"
"003Rh00000EqDG5IAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDG5IAN","true","In HubSpot - Not Synced"
"003Rh00000EqDLtIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDLtIAN","true","In HubSpot - Not Synced"
"003Rh00000EqDMGIA3","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDMGIA3","true","In HubSpot - Not Synced"
"003Rh00000EqDMNIA3","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDMNIA3","true","In HubSpot - Not Synced"
"003Rh00000EqDMfIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDMfIAN","true","In HubSpot - Not Synced"
"003Rh00000EqDQXIA3","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDQXIA3","true","In HubSpot - Not Synced"
"003Rh00000EqDQrIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDQrIAN","true","In HubSpot - Not Synced"
"003Rh00000EqDXGIA3","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDXGIA3","true","In HubSpot - Not Synced"
"003Rh00000EqDXhIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDXhIAN","true","In HubSpot - Not Synced"
"003Rh00000EqDYGIA3","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDYGIA3","true","In HubSpot - Not Synced"
"003Rh00000EqDYbIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDYbIAN","true","In HubSpot - Not Synced"
"003Rh00000EqDbfIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDbfIAF","true","In HubSpot - Not Synced"
"003Rh00000EqDcIIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDcIIAV","true","In HubSpot - Not Synced"
"003Rh00000EqDcYIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDcYIAV","true","In HubSpot - Not Synced"
"003Rh00000EqDcgIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDcgIAF","true","In HubSpot - Not Synced"
"003Rh00000EqDdEIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDdEIAV","true","In HubSpot - Not Synced"
"003Rh00000EqDdHIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDdHIAV","true","In HubSpot - Not Synced"
"003Rh00000EqDe5IAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDe5IAF","true","In HubSpot - Not Synced"
"003Rh00000EqDmAIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDmAIAV","true","In HubSpot - Not Synced"
"003Rh00000EqDmPIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDmPIAV","true","In HubSpot - Not Synced"
"003Rh00000EqDmlIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDmlIAF","true","In HubSpot - Not Synced"
"003Rh00000EqDq9IAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDq9IAF","true","In HubSpot - Not Synced"
"003Rh00000EqDqGIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDqGIAV","true","In HubSpot - Not Synced"
"003Rh00000EqDqKIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDqKIAV","true","In HubSpot - Not Synced"
"003Rh00000EqDqWIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDqWIAV","true","In HubSpot - Not Synced"
"003Rh00000EqDqxIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDqxIAF","true","In HubSpot - Not Synced"
"003Rh00000EqDrtIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDrtIAF","true","In HubSpot - Not Synced"
"003Rh00000EqDsNIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDsNIAV","true","In HubSpot - Not Synced"
"003Rh00000EqDySIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDySIAV","true","In HubSpot - Not Synced"
"003Rh00000EqDzfIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqDzfIAF","true","In HubSpot - Not Synced"
"003Rh00000EqE6rIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqE6rIAF","true","In HubSpot - Not Synced"
"003Rh00000EqE7FIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqE7FIAV","true","In HubSpot - Not Synced"
"003Rh00000EqE7SIAV","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqE7SIAV","true","In HubSpot - Not Synced"
"003Rh00000EqE7eIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqE7eIAF","true","In HubSpot - Not Synced"
"003Rh00000EqE7kIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqE7kIAF","true","In HubSpot - Not Synced"
"003Rh00000EqE88IAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqE88IAF","true","In HubSpot - Not Synced"
"003Rh00000EqEFrIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEFrIAN","true","In HubSpot - Not Synced"
"003Rh00000EqEFsIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEFsIAN","true","In HubSpot - Not Synced"
"003Rh00000EqEGgIAN","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqEGgIAN","true","In HubSpot - Not Synced"
