Id,Clean_Status__c
0033j00003zjEwJAAU,Duplicate
0033j00003zjEwKAAU,OK
0033j00003zjEwMAAU,Duplicate
0033j00003zjEwNAAU,OK
0033j00003zjEwOAAU,Delete
0033j00003zjEwPAAU,OK
0033j00003zjEwQAAU,OK
0033j00003zjEwRAAU,OK
0033j00003zjEwSAAU,OK
0033j00003zjEwTAAU,OK
0033j00003zjEwUAAU,OK
0033j00003zjEwVAAU,Delete
0033j00003zjEwWAAU,Delete
0033j00003zjEwXAAU,OK
0033j00003zjEwYAAU,OK
0033j00003zjEwaAAE,OK
0033j00003zjEwbAAE,OK
0033j00003zjEwcAAE,OK
0033j00003zjEwdAAE,Duplicate
0033j00003zjEweAAE,OK
0033j00003zjEwfAAE,OK
0033j00003zjEwgAAE,OK
0033j00003zjEwhAAE,Duplicate
0033j00003zjEwiAAE,OK
0033j00003zjEwjAAE,Delete
0033j00003zjEwkAAE,OK
0033j00003zjEwlAAE,Duplicate
0033j00003zjEwmAAE,Duplicate
0033j00003zjEwnAAE,OK
0033j00003zjEwoAAE,OK
0033j00003zjEwpAAE,OK
0033j00003zjEwqAAE,OK
0033j00003zjEwrAAE,Delete
0033j00003zjEwsAAE,OK
0033j00003zjEwtAAE,OK
0033j00003zjEwuAAE,OK
0033j00003zjEwwAAE,Delete
0033j00003zjEwxAAE,Delete
0033j00003zjEwyAAE,Delete
0033j00003zjEwzAAE,Delete
0033j00003zjEx0AAE,Duplicate
0033j00003zjEx1AAE,OK
0033j00003zjEx2AAE,OK
0033j00003zjEx3AAE,Duplicate
0033j00003zjEx4AAE,Duplicate
0033j00003zjEx6AAE,Delete
0033j00003zjEx7AAE,OK
0033j00003zjEx8AAE,Duplicate
0033j00003zjEx9AAE,Delete
0033j00003zjExAAAU,Delete
0033j00003zjExBAAU,OK
0033j00003zjExCAAU,Delete
0033j00003zjExDAAU,OK
0033j00003zjExEAAU,Duplicate
0033j00003zjExFAAU,OK
0033j00003zjExGAAU,Delete
0033j00003zjExHAAU,OK
0033j00003zjExIAAU,Duplicate
0033j00003zjExJAAU,OK
0033j00003zjExKAAU,OK
0033j00003zjExLAAU,Duplicate
0033j00003zjExMAAU,OK
0033j00003zjExNAAU,Duplicate
0033j00003zjExOAAU,Duplicate
0033j00003zjExPAAU,OK
0033j00003zjExQAAU,Duplicate
0033j00003zjExRAAU,OK
0033j00003zjExSAAU,Duplicate
0033j00003zjExTAAU,Delete
0033j00003zjExUAAU,OK
0033j00003zjExVAAU,Duplicate
0033j00003zjExWAAU,Delete
0033j00003zjExXAAU,Duplicate
0033j00003zjExYAAU,Delete
0033j00003zjExZAAU,OK
0033j00003zjExaAAE,Duplicate
0033j00003zjExcAAE,Delete
0033j00003zjExdAAE,OK
0033j00003zjExeAAE,OK
0033j00003zjExfAAE,Duplicate
0033j00003zjExgAAE,OK
0033j00003zjExhAAE,Duplicate
0033j00003zjExiAAE,Delete
0033j00003zjExjAAE,Duplicate
0033j00003zjExkAAE,Duplicate
0033j00003zjExlAAE,Duplicate
0033j00003zjExmAAE,Duplicate
0033j00003zjExnAAE,Delete
0033j00003zjExoAAE,OK
0033j00003zjExpAAE,Delete
0033j00003zjExqAAE,Delete
0033j00003zjExsAAE,OK
0033j00003zjExtAAE,Delete
0033j00003zjExuAAE,Duplicate
0033j00003zjExvAAE,Delete
