Id,Clean_Status__c,Delete_Reason__c,Sync_Status__c
0033j00003gTwVeAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwVfAAK,OK,,
0033j00003gTwVgAAK,OK,,
0033j00003gTwVhAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwViAAK,OK,,
0033j00003gTwVjAAK,OK,,
0033j00003gTwVkAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwVlAAK,OK,,
0033j00003gTwVmAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwVnAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwVoAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwVpAAK,Delete,No Activity 3+ Years,Not Synced
