Id,Clean_Status__c,Delete_Reason__c
0032A00002az0rcQAA,Delete,No Activity 3+ Years
0032A00002az0rdQAA,Duplicate,Master: 0032A00002aznSzQAI
0032A00002az0reQAA,Delete,No Activity 3+ Years
0032A00002az0rfQAA,Delete,No Activity 3+ Years
0032A00002az0rgQAA,OK,
0032A00002az0rhQAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0riQAA,Duplicate,Master: 003Rh00000LaGMaIAN
0032A00002az0rjQAA,Delete,No Activity 3+ Years
0032A00002az0rkQAA,Archive,Old Inactive Contact
0032A00002az0rlQAA,Delete,No Activity 3+ Years
0032A00002az0rmQAA,Delete,No Activity 3+ Years
0032A00002az0rnQAA,Archive,Old Inactive Contact
0032A00002az0roQAA,Archive,Old Inactive Contact
0032A00002az0rpQAA,Archive,Old Inactive Contact
0032A00002az0rqQAA,OK,
0032A00002az0rrQAA,Duplicate,Master: 0033j00003wOgwsAAC
0032A00002az0rsQAA,Archive,Old Inactive Contact
0032A00002az0rtQAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0ruQAA,Delete,No Activity 3+ Years
0032A00002az0rvQAA,Duplicate,Master: 0032A00002ayzeQQAQ
0032A00002az0rwQAA,Duplicate,Master: 0033j000041Bt4XAAS
0032A00002az0ryQAA,Delete,No Activity 3+ Years
0032A00002az0rzQAA,Archive,Old Inactive Contact
0032A00002az0s0QAA,Delete,No Activity 3+ Years
0032A00002az0s1QAA,Archive,Old Inactive Contact
0032A00002az0s2QAA,OK,
0032A00002az0s3QAA,Archive,Old Inactive Contact
0032A00002az0s4QAA,Delete,No Activity 3+ Years
0032A00002az0s5QAA,Duplicate,Master: 0033j000048CJBiAAO
0032A00002az0s6QAA,OK,
0032A00002az0s7QAA,Archive,Old Inactive Contact
0032A00002az0s8QAA,Delete,Inactive 3+ Years
0032A00002az0s9QAA,Archive,Old Inactive Contact
0032A00002az0sAQAQ,Delete,No Activity 3+ Years
0032A00002az0sBQAQ,Archive,Old Inactive Contact
0032A00002az0sCQAQ,Archive,Old Inactive Contact
0032A00002az0sDQAQ,OK,
0032A00002az0sEQAQ,Delete,No Activity 3+ Years
0032A00002az0sFQAQ,Delete,No Activity 3+ Years
0032A00002az0sGQAQ,Delete,No Activity 3+ Years
0032A00002az0sHQAQ,Delete,No Activity 3+ Years
0032A00002az0sIQAQ,Duplicate,Master: 0033j00003wOYNTAA4
0032A00002az0sJQAQ,Archive,Old Inactive Contact
0032A00002az0sKQAQ,Delete,No Activity 3+ Years
0032A00002az0sMQAQ,Delete,No Activity 3+ Years
0032A00002az0sNQAQ,Duplicate,Master: 0032A00002XQfvHQAT
0032A00002az0sOQAQ,Archive,Old Inactive Contact
0032A00002az0sPQAQ,Archive,Old Inactive Contact
0032A00002az0sQQAQ,Archive,Old Inactive Contact
0032A00002az0sRQAQ,Delete,No Activity 3+ Years
0032A00002az0sSQAQ,Archive,Old Inactive Contact
0032A00002az0sTQAQ,Archive,Old Inactive Contact
0032A00002az0sUQAQ,Delete,No Activity 3+ Years
0032A00002az0sVQAQ,Delete,No Activity 3+ Years
0032A00002az0sWQAQ,Archive,Old Inactive Contact
0032A00002az0sXQAQ,Delete,No Activity 3+ Years
0032A00002az0sYQAQ,Delete,No Activity 3+ Years
0032A00002az0sZQAQ,Delete,No Activity 3+ Years
0032A00002az0saQAA,Archive,Old Inactive Contact
0032A00002az0sbQAA,Archive,Old Inactive Contact
0032A00002az0scQAA,Archive,Old Inactive Contact
0032A00002az0sdQAA,Duplicate,Master: 0032A00002az03fQAA
0032A00002az0seQAA,Duplicate,Master: 0032A00002azpmpQAA
0032A00002az0sfQAA,Archive,Old Inactive Contact
0032A00002az0sgQAA,Delete,No Activity 3+ Years
0032A00002az0shQAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0siQAA,Delete,No Activity 3+ Years
0032A00002az0sjQAA,Archive,Old Inactive Contact
0032A00002az0skQAA,Delete,No Activity 3+ Years
0032A00002az0slQAA,Delete,No Activity 3+ Years
0032A00002az0smQAA,Archive,Old Inactive Contact
0032A00002az0snQAA,OK,
0032A00002az0soQAA,Archive,Old Inactive Contact
0032A00002az0spQAA,Duplicate,Master: 0032A00002az27YQAQ
0032A00002az0sqQAA,Delete,No Activity 3+ Years
0032A00002az0srQAA,Delete,No Activity 3+ Years
0032A00002az0ssQAA,Delete,No Activity 3+ Years
0032A00002az0stQAA,Duplicate,Master: 0033j000049GaQgAAK
0032A00002az0suQAA,Delete,No Activity 3+ Years
0032A00002az0svQAA,Archive,Old Inactive Contact
0032A00002az0swQAA,Duplicate,Master: 0032A00002az04tQAA
0032A00002az0sxQAA,Archive,Old Inactive Contact
0032A00002az0szQAA,Archive,Old Inactive Contact
0032A00002az0t0QAA,Archive,Old Inactive Contact
0032A00002az0t1QAA,OK,
0032A00002az0t2QAA,Delete,No Activity 3+ Years
0032A00002az0t3QAA,Duplicate,Master: 0033j00003wOd86AAC
0032A00002az0t4QAA,Delete,No Activity 3+ Years
0032A00002az0t5QAA,Delete,No Activity 3+ Years
0032A00002az0t6QAA,Delete,No Activity 3+ Years
0032A00002az0t7QAA,Duplicate,Master: 0033j000049FgblAAC
0032A00002az0t8QAA,Archive,Old Inactive Contact
0032A00002az0t9QAA,Archive,Old Inactive Contact
0032A00002az0tAQAQ,Archive,Old Inactive Contact
0032A00002az0tBQAQ,Archive,Old Inactive Contact
0032A00002az0tCQAQ,Duplicate,Master: 0032A00002az14zQAA
0032A00002az0tDQAQ,Delete,No Activity 3+ Years
0032A00002az0tEQAQ,Duplicate,Master: 0032A00002az3m9QAA
0032A00002az0tFQAQ,Duplicate,Master: 0033j00003wP12GAAS
0032A00002az0tGQAQ,Delete,No Activity 3+ Years
0032A00002az0tHQAQ,Duplicate,Master: 0032A00002azoycQAA
0032A00002az0tIQAQ,Delete,No Activity 3+ Years
0032A00002az0tJQAQ,Archive,Old Inactive Contact
0032A00002az0tKQAQ,Archive,Old Inactive Contact
0032A00002az0tLQAQ,Archive,Old Inactive Contact
0032A00002az0tMQAQ,Archive,Old Inactive Contact
0032A00002az0tNQAQ,Duplicate,Master: 0032A00002ayzxUQAQ
0032A00002az0tOQAQ,Delete,No Activity 3+ Years
0032A00002az0tPQAQ,Duplicate,Master: 0033j00003wOcUIAA0
0032A00002az0tQQAQ,Delete,No Activity 3+ Years
0032A00002az0tRQAQ,Delete,No Activity 3+ Years
0032A00002az0tSQAQ,Delete,No Activity 3+ Years
0032A00002az0tTQAQ,Archive,Old Inactive Contact
0032A00002az0tUQAQ,Duplicate,Master: 0032A00002az1coQAA
0032A00002az0tVQAQ,Archive,Old Inactive Contact
0032A00002az0tWQAQ,Delete,No Activity 3+ Years
0032A00002az0tXQAQ,Archive,Old Inactive Contact
0032A00002az0tYQAQ,Archive,Old Inactive Contact
0032A00002az0tZQAQ,Delete,No Activity 3+ Years
0032A00002az0tbQAA,Archive,Old Inactive Contact
0032A00002az0tcQAA,Duplicate,Master: 003Rh00000EquiBIAR
0032A00002az0teQAA,Archive,Old Inactive Contact
0032A00002az0tfQAA,Archive,Old Inactive Contact
0032A00002az0tgQAA,Archive,Old Inactive Contact
0032A00002az0thQAA,Duplicate,Master: 0032A00002azpxBQAQ
0032A00002az0tiQAA,Delete,No Activity 3+ Years
0032A00002az0tjQAA,Archive,Old Inactive Contact
0032A00002az0tkQAA,Delete,No Activity 3+ Years
0032A00002az0tlQAA,OK,
0032A00002az0tmQAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0tnQAA,Delete,No Activity 3+ Years
0032A00002az0toQAA,Delete,No Activity 3+ Years
0032A00002az0tpQAA,Delete,No Activity 3+ Years
0032A00002az0tqQAA,Delete,No Activity 3+ Years
0032A00002az0trQAA,Duplicate,Master: 0032A00002az3nvQAA
0032A00002az0tsQAA,OK,
0032A00002az0ttQAA,Archive,Old Inactive Contact
0032A00002az0tuQAA,Delete,No Activity 3+ Years
0032A00002az0tvQAA,Delete,No Activity 3+ Years
0032A00002az0twQAA,Delete,No Activity 3+ Years
0032A00002az0txQAA,Delete,No Activity 3+ Years
0032A00002az0tzQAA,Delete,No Activity 3+ Years
0032A00002az0u0QAA,Delete,No Activity 3+ Years
0032A00002az0u1QAA,OK,
0032A00002az0u2QAA,Duplicate,Master: 0033j00003wOwcLAAS
0032A00002az0u3QAA,Delete,No Activity 3+ Years
0032A00002az0u4QAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0u5QAA,Delete,No Activity 3+ Years
0032A00002az0u6QAA,Delete,No Activity 3+ Years
0032A00002az0u7QAA,Archive,Old Inactive Contact
0032A00002az0u8QAA,OK,
0032A00002az0u9QAA,Delete,No Activity 3+ Years
0032A00002az0uAQAQ,Archive,Old Inactive Contact
0032A00002az0uBQAQ,Archive,Old Inactive Contact
0032A00002az0uCQAQ,Archive,Old Inactive Contact
0032A00002az0uDQAQ,Archive,Old Inactive Contact
0032A00002az0uEQAQ,Delete,No Activity 3+ Years
0032A00002az0uFQAQ,Delete,No Activity 3+ Years
0032A00002az0uGQAQ,Delete,No Activity 3+ Years
0032A00002az0uHQAQ,Delete,No Activity 3+ Years
0032A00002az0uIQAQ,Delete,No Activity 3+ Years
0032A00002az0uJQAQ,Delete,No Activity 3+ Years
0032A00002az0uKQAQ,Delete,No Activity 3+ Years
0032A00002az0uLQAQ,Archive,Old Inactive Contact
0032A00002az0uMQAQ,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0uNQAQ,Delete,No Activity 3+ Years
0032A00002az0uOQAQ,Delete,No Activity 3+ Years
0032A00002az0uPQAQ,Duplicate,Master: 003Rh0000021qBWIAY
0032A00002az0uQQAQ,Duplicate,Master: 0032A00002azrSKQAY
0032A00002az0uRQAQ,Archive,Old Inactive Contact
0032A00002az0uSQAQ,Archive,Old Inactive Contact
0032A00002az0uTQAQ,Delete,No Activity 3+ Years
0032A00002az0uUQAQ,Duplicate,Master: 0032A00002az1AWQAY
0032A00002az0uVQAQ,OK,
0032A00002az0uWQAQ,Delete,No Activity 3+ Years
0032A00002az0uXQAQ,Archive,Old Inactive Contact
0032A00002az0uYQAQ,Delete,No Activity 3+ Years
0032A00002az0uZQAQ,Delete,No Activity 3+ Years
0032A00002az0uaQAA,OK,
0032A00002az0ubQAA,OK,
0032A00002az0ucQAA,Delete,No Activity 3+ Years
0032A00002az0udQAA,Archive,Old Inactive Contact
0032A00002az0ueQAA,Delete,No Activity 3+ Years
0032A00002az0ufQAA,Delete,No Activity 3+ Years
0032A00002az0ugQAA,Delete,No Activity 3+ Years
0032A00002az0uhQAA,Delete,No Activity 3+ Years
0032A00002az0ujQAA,Archive,Old Inactive Contact
0032A00002az0ukQAA,Delete,No Activity 3+ Years
0032A00002az0ulQAA,Archive,Old Inactive Contact
0032A00002az0umQAA,OK,
0032A00002az0unQAA,Archive,Old Inactive Contact
0032A00002az0uoQAA,Delete,No Activity 3+ Years
0032A00002az0upQAA,Delete,No Activity 3+ Years
0032A00002az0urQAA,Delete,No Activity 3+ Years
0032A00002az0usQAA,Delete,No Activity 3+ Years
0032A00002az0utQAA,Delete,No Activity 3+ Years
0032A00002az0uuQAA,Archive,Old Inactive Contact
0032A00002az0uvQAA,Duplicate,Master: 0032A00002ayzlrQAA
0032A00002az0uwQAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0uxQAA,Archive,Old Inactive Contact
0032A00002az0uyQAA,Delete,No Activity 3+ Years
0032A00002az0uzQAA,Delete,No Email or Phone
0032A00002az0v0QAA,Archive,Old Inactive Contact
0032A00002az0v1QAA,Archive,Old Inactive Contact
0032A00002az0v2QAA,Delete,No Activity 3+ Years
0032A00002az0v3QAA,Delete,No Activity 3+ Years
0032A00002az0v4QAA,Archive,Old Inactive Contact
0032A00002az0v5QAA,Archive,Old Inactive Contact
0032A00002az0v6QAA,Delete,No Activity 3+ Years
0032A00002az0v7QAA,Archive,Old Inactive Contact
0032A00002az0v8QAA,Delete,No Activity 3+ Years
0032A00002az0v9QAA,Delete,No Activity 3+ Years
0032A00002az0vAQAQ,Delete,No Activity 3+ Years
0032A00002az0vBQAQ,Archive,Old Inactive Contact
0032A00002az0vCQAQ,Delete,No Activity 3+ Years
0032A00002az0vDQAQ,Archive,Old Inactive Contact
0032A00002az0vEQAQ,Duplicate,Master: 0033j00003zjFPSAA2
0032A00002az0vFQAQ,Archive,Old Inactive Contact
0032A00002az0vGQAQ,OK,
0032A00002az0vHQAQ,Duplicate,Master: 0033j00003wOa4gAAC
0032A00002az0vIQAQ,Delete,No Activity 3+ Years
0032A00002az0vJQAQ,Duplicate,Master: 0032A00002az3hgQAA
0032A00002az0vKQAQ,Archive,Old Inactive Contact
0032A00002az0vLQAQ,Delete,No Activity 3+ Years
0032A00002az0vMQAQ,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0vNQAQ,Duplicate,Master: 0032A00002az0U8QAI
0032A00002az0vOQAQ,Delete,No Activity 3+ Years
0032A00002az0vPQAQ,Delete,No Activity 3+ Years
0032A00002az0vQQAQ,Delete,No Activity 3+ Years
0032A00002az0vRQAQ,Duplicate,Master: 0032A00002ayylwQAA
0032A00002az0vSQAQ,Archive,Old Inactive Contact
0032A00002az0vTQAQ,OK,
0032A00002az0vUQAQ,Archive,Old Inactive Contact
0032A00002az0vVQAQ,OK,
0032A00002az0vWQAQ,Delete,No Activity 3+ Years
0032A00002az0vXQAQ,Delete,No Activity 3+ Years
0032A00002az0vYQAQ,Delete,No Activity 3+ Years
0032A00002az0vZQAQ,Archive,Old Inactive Contact
0032A00002az0vaQAA,Duplicate,Master: 0032A00002ayzxUQAQ
0032A00002az0vbQAA,OK,
0032A00002az0vcQAA,Duplicate,Master: 0033j00003wP0ihAAC
0032A00002az0vdQAA,Archive,Old Inactive Contact
0032A00002az0veQAA,Delete,No Activity 3+ Years
0032A00002az0vfQAA,Delete,No Activity 3+ Years
0032A00002az0vgQAA,Delete,No Activity 3+ Years
0032A00002az0vhQAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0viQAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0vjQAA,Delete,Inactive 3+ Years
0032A00002az0vkQAA,Duplicate,Master: 0032A00002az0TfQAI
0032A00002az0vlQAA,Delete,No Activity 3+ Years
0032A00002az0vmQAA,Delete,No Activity 3+ Years
0032A00002az0vnQAA,Delete,No Activity 3+ Years
0032A00002az0voQAA,Archive,Old Inactive Contact
0032A00002az0vpQAA,Archive,Old Inactive Contact
0032A00002az0vqQAA,Archive,Old Inactive Contact
0032A00002az0vwQAA,Delete,No Email or Phone
0032A00002az0vxQAA,Archive,Old Inactive Contact
0032A00002az0vyQAA,Delete,No Activity 3+ Years
0032A00002az0vzQAA,Delete,No Activity 3+ Years
0032A00002az0w0QAA,Archive,Old Inactive Contact
0032A00002az0w1QAA,Delete,No Activity 3+ Years
0032A00002az0w2QAA,Archive,Old Inactive Contact
0032A00002az0w3QAA,Delete,No Activity 3+ Years
0032A00002az0w4QAA,OK,
0032A00002az0w5QAA,Duplicate,Master: 0032A00002az38mQAA
0032A00002az0w6QAA,Delete,No Activity 3+ Years
0032A00002az0w7QAA,Delete,No Activity 3+ Years
0032A00002az0w8QAA,Archive,Old Inactive Contact
0032A00002az0w9QAA,Duplicate,Master: 0033j00003wOYayAAG
0032A00002az0wAQAQ,Archive,Old Inactive Contact
0032A00002az0wBQAQ,Delete,No Activity 3+ Years
0032A00002az0wCQAQ,Duplicate,Master: 0032A00002az0oMQAQ
0032A00002az0wDQAQ,Archive,Old Inactive Contact
0032A00002az0wEQAQ,Delete,No Activity 3+ Years
0032A00002az0wFQAQ,Delete,No Activity 3+ Years
0032A00002az0wGQAQ,Duplicate,Master: 0032A00002az0e7QAA
0032A00002az0wHQAQ,Delete,No Activity 3+ Years
0032A00002az0wIQAQ,Delete,No Activity 3+ Years
0032A00002az0wJQAQ,Delete,No Activity 3+ Years
0032A00002az0wKQAQ,Archive,Old Inactive Contact
0032A00002az0wLQAQ,Delete,No Activity 3+ Years
0032A00002az0wMQAQ,Delete,No Activity 3+ Years
0032A00002az0wNQAQ,Delete,No Activity 3+ Years
0032A00002az0wOQAQ,Delete,No Activity 3+ Years
0032A00002az0wPQAQ,Archive,Old Inactive Contact
0032A00002az0wQQAQ,Archive,Old Inactive Contact
0032A00002az0wRQAQ,Duplicate,Master: 0032A00002az0ZhQAI
0032A00002az0wSQAQ,OK,
0032A00002az0wTQAQ,Delete,No Activity 3+ Years
0032A00002az0wUQAQ,Delete,No Activity 3+ Years
0032A00002az0wVQAQ,Archive,Old Inactive Contact
0032A00002az0wWQAQ,Delete,No Activity 3+ Years
0032A00002az0wXQAQ,OK,
0032A00002az0wYQAQ,Delete,No Activity 3+ Years
0032A00002az0wZQAQ,Archive,Old Inactive Contact
0032A00002az0waQAA,Delete,No Activity 3+ Years
0032A00002az0wbQAA,Delete,No Activity 3+ Years
0032A00002az0wcQAA,OK,
0032A00002az0wdQAA,Archive,Old Inactive Contact
0032A00002az0weQAA,Archive,Old Inactive Contact
0032A00002az0wfQAA,Archive,Old Inactive Contact
0032A00002az0wgQAA,Duplicate,Master: 003Rh00000LawChIAJ
0032A00002az0whQAA,Archive,Old Inactive Contact
0032A00002az0wiQAA,Delete,No Activity 3+ Years
0032A00002az0wjQAA,Duplicate,Master: 0033j00003wOUr0AAG
0032A00002az0wkQAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0wlQAA,Duplicate,Master: 003Rh00000LaxDMIAZ
0032A00002az0wmQAA,Delete,No Activity 3+ Years
0032A00002az0wnQAA,Delete,No Activity 3+ Years
0032A00002az0woQAA,Delete,No Activity 3+ Years
0032A00002az0wpQAA,Archive,Old Inactive Contact
0032A00002az0wqQAA,Delete,No Activity 3+ Years
0032A00002az0wrQAA,Delete,No Activity 3+ Years
0032A00002az0wsQAA,OK,
0032A00002az0wtQAA,Delete,No Activity 3+ Years
0032A00002az0wuQAA,Archive,Old Inactive Contact
0032A00002az0wvQAA,Archive,Old Inactive Contact
0032A00002az0wwQAA,Archive,Old Inactive Contact
0032A00002az0wxQAA,Duplicate,Master: 003Rh00000110BtIAI
0032A00002az0wyQAA,OK,
0032A00002az0wzQAA,Duplicate,Master: 0032A00002ayzejQAA
0032A00002az0x0QAA,Delete,No Activity 3+ Years
0032A00002az0x1QAA,Archive,Old Inactive Contact
0032A00002az0x2QAA,Duplicate,Master: 0033j00004B1wGwAAJ
0032A00002az0x3QAA,Duplicate,Master: 0032A00002az1jgQAA
0032A00002az0x4QAA,Delete,No Activity 3+ Years
0032A00002az0x5QAA,Archive,Old Inactive Contact
0032A00002az0x6QAA,Archive,Old Inactive Contact
0032A00002az0x7QAA,Archive,Old Inactive Contact
0032A00002az0x8QAA,Archive,Old Inactive Contact
0032A00002az0x9QAA,Archive,Old Inactive Contact
0032A00002az0xAQAQ,Archive,Old Inactive Contact
0032A00002az0xBQAQ,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0xCQAQ,Archive,Old Inactive Contact
0032A00002az0xDQAQ,Archive,Old Inactive Contact
0032A00002az0xEQAQ,Delete,No Activity 3+ Years
0032A00002az0xFQAQ,Duplicate,Master: 0032A00002ZoCkWQAV
0032A00002az0xGQAQ,Delete,No Activity 3+ Years
0032A00002az0xHQAQ,Delete,No Activity 3+ Years
0032A00002az0xIQAQ,Delete,No Activity 3+ Years
0032A00002az0xJQAQ,OK,
0032A00002az0xKQAQ,Archive,Old Inactive Contact
0032A00002az0xLQAQ,Delete,No Email or Phone
0032A00002az0xMQAQ,Archive,Old Inactive Contact
0032A00002az0xNQAQ,Archive,Old Inactive Contact
0032A00002az0xOQAQ,Delete,No Activity 3+ Years
0032A00002az0xPQAQ,Delete,No Activity 3+ Years
0032A00002az0xQQAQ,Duplicate,Master: 003Rh00000LaGMaIAN
0032A00002az0xRQAQ,Delete,No Activity 3+ Years
0032A00002az0xSQAQ,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0xTQAQ,Archive,Old Inactive Contact
0032A00002az0xUQAQ,Delete,No Activity 3+ Years
0032A00002az0xVQAQ,Archive,Old Inactive Contact
0032A00002az0xWQAQ,Delete,No Activity 3+ Years
0032A00002az0xXQAQ,Delete,No Activity 3+ Years
0032A00002az0xYQAQ,Archive,Old Inactive Contact
0032A00002az0xZQAQ,OK,
0032A00002az0xaQAA,Archive,Old Inactive Contact
0032A00002az0xbQAA,OK,
0032A00002az0xcQAA,Archive,Old Inactive Contact
0032A00002az0xdQAA,Archive,Old Inactive Contact
0032A00002az0xeQAA,Delete,No Activity 3+ Years
0032A00002az0xfQAA,Delete,No Activity 3+ Years
0032A00002az0xgQAA,Delete,No Activity 3+ Years
0032A00002az0xhQAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0xiQAA,Archive,Old Inactive Contact
0032A00002az0xjQAA,Duplicate,Master: 003Rh00000Tcw7CIAR
0032A00002az0xkQAA,Delete,No Activity 3+ Years
0032A00002az0xlQAA,Archive,Old Inactive Contact
0032A00002az0xmQAA,Archive,Old Inactive Contact
0032A00002az0xnQAA,Archive,Old Inactive Contact
0032A00002az0xoQAA,Delete,No Activity 3+ Years
0032A00002az0xpQAA,Delete,No Activity 3+ Years
0032A00002az0xqQAA,Archive,Old Inactive Contact
0032A00002az0xrQAA,Delete,No Activity 3+ Years
0032A00002az0xsQAA,Delete,No Activity 3+ Years
0032A00002az0xvQAA,Duplicate,Master: 0032A00002ayzeQQAQ
0032A00002az0xwQAA,Delete,No Activity 3+ Years
0032A00002az0xxQAA,Delete,No Email or Phone
0032A00002az0xyQAA,Delete,No Activity 3+ Years
0032A00002az0xzQAA,Delete,No Email or Phone
0032A00002az0y0QAA,Duplicate,Master: 0032A00002azoKFQAY
0032A00002az0y1QAA,Delete,No Activity 3+ Years
0032A00002az0y2QAA,Archive,Old Inactive Contact
0032A00002az0y4QAA,Delete,No Activity 3+ Years
0032A00002az0y5QAA,Archive,Old Inactive Contact
0032A00002az0y6QAA,Delete,No Activity 3+ Years
0032A00002az0y7QAA,Delete,No Activity 3+ Years
0032A00002az0y8QAA,Archive,Old Inactive Contact
0032A00002az0y9QAA,Delete,No Activity 3+ Years
0032A00002az0yAQAQ,Delete,No Activity 3+ Years
0032A00002az0yBQAQ,OK,
0032A00002az0yCQAQ,Delete,No Activity 3+ Years
0032A00002az0yDQAQ,Archive,Old Inactive Contact
0032A00002az0yEQAQ,Delete,No Activity 3+ Years
0032A00002az0yFQAQ,Archive,Old Inactive Contact
0032A00002az0yGQAQ,OK,
0032A00002az0yHQAQ,Delete,No Activity 3+ Years
0032A00002az0yIQAQ,Delete,No Activity 3+ Years
0032A00002az0yJQAQ,Archive,Old Inactive Contact
0032A00002az0yKQAQ,Archive,Old Inactive Contact
0032A00002az0yLQAQ,Duplicate,Master: 0032A00002az1hpQAA
0032A00002az0yMQAQ,Delete,No Activity 3+ Years
0032A00002az0yNQAQ,Archive,Old Inactive Contact
0032A00002az0yOQAQ,Delete,No Activity 3+ Years
0032A00002az0yPQAQ,Delete,No Activity 3+ Years
0032A00002az0yQQAQ,Duplicate,Master: 0032A00002az36VQAQ
0032A00002az0yRQAQ,Delete,No Activity 3+ Years
0032A00002az0ySQAQ,Delete,No Activity 3+ Years
0032A00002az0yTQAQ,Archive,Old Inactive Contact
0032A00002az0yUQAQ,Delete,No Activity 3+ Years
0032A00002az0yVQAQ,Duplicate,Master: 0033j000049GfOSAA0
0032A00002az0yWQAQ,Archive,Old Inactive Contact
0032A00002az0yXQAQ,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0yZQAQ,Delete,No Email or Phone
0032A00002az0yaQAA,Delete,No Activity 3+ Years
0032A00002az0ybQAA,Delete,No Activity 3+ Years
0032A00002az0ycQAA,Delete,No Activity 3+ Years
0032A00002az0ydQAA,Delete,No Activity 3+ Years
0032A00002az0yeQAA,Duplicate,Master: 0032A00002aznjiQAA
0032A00002az0yfQAA,Duplicate,Master: 0033j00003wPD6kAAG
0032A00002az0ygQAA,Delete,No Activity 3+ Years
0032A00002az0yhQAA,Duplicate,Master: 0032A00002Tb6OeQAJ
0032A00002az0yiQAA,Delete,No Activity 3+ Years
0032A00002az0yjQAA,Archive,Old Inactive Contact
0032A00002az0ykQAA,Delete,No Activity 3+ Years
0032A00002az0ylQAA,Delete,No Activity 3+ Years
0032A00002az0ymQAA,Archive,Old Inactive Contact
0032A00002az0ynQAA,Duplicate,Master: 0033j00003zjG79AAE
0032A00002az0yoQAA,Delete,No Activity 3+ Years
0032A00002az0ypQAA,Duplicate,Master: 0033j00003wOrk4AAC
0032A00002az0yqQAA,Duplicate,Master: 0033j0000419goEAAQ
0032A00002az0yrQAA,Delete,No Activity 3+ Years
0032A00002az0ysQAA,Duplicate,Master: 0032A00002az04mQAA
0032A00002az0ytQAA,Delete,No Activity 3+ Years
0032A00002az0yuQAA,Duplicate,Master: 0032A00002aznqmQAA
0032A00002az0yvQAA,Archive,Old Inactive Contact
0032A00002az0ywQAA,Delete,No Activity 3+ Years
0032A00002az0yxQAA,Delete,No Activity 3+ Years
0032A00002az0yyQAA,Delete,No Activity 3+ Years
0032A00002az0yzQAA,Delete,No Activity 3+ Years
0032A00002az0z0QAA,OK,
0032A00002az0z1QAA,Delete,No Activity 3+ Years
0032A00002az0z2QAA,Duplicate,Master: 0032A00002e1BFqQAM
0032A00002az0z3QAA,OK,
0032A00002az0z4QAA,Duplicate,Master: 0032A00002azrlXQAQ
0032A00002az0z5QAA,Archive,Old Inactive Contact
0032A00002az0z6QAA,OK,
0032A00002az0z7QAA,Delete,No Activity 3+ Years
0032A00002az0z8QAA,Delete,No Activity 3+ Years
0032A00002az0z9QAA,Archive,Old Inactive Contact
0032A00002az0zFQAQ,OK,
0032A00002az0zGQAQ,OK,
0032A00002az0zHQAQ,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0zIQAQ,Delete,No Activity 3+ Years
0032A00002az0zJQAQ,Duplicate,Master: 0032A00002aznyKQAQ
0032A00002az0zKQAQ,Archive,Old Inactive Contact
0032A00002az0zLQAQ,Delete,No Activity 3+ Years
0032A00002az0zMQAQ,Delete,No Activity 3+ Years
0032A00002az0zNQAQ,Duplicate,Master: 0032A00002ayzuMQAQ
0032A00002az0zOQAQ,Archive,Old Inactive Contact
0032A00002az0zPQAQ,OK,
0032A00002az0zQQAQ,Delete,No Activity 3+ Years
0032A00002az0zRQAQ,Delete,No Activity 3+ Years
0032A00002az0zSQAQ,OK,
0032A00002az0zTQAQ,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0zUQAQ,Delete,No Activity 3+ Years
0032A00002az0zVQAQ,Delete,No Activity 3+ Years
0032A00002az0zWQAQ,OK,
0032A00002az0zXQAQ,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az0zYQAQ,Archive,Old Inactive Contact
0032A00002az0zZQAQ,Duplicate,Master: 003Rh000000fG5jIAE
